original_image,crop_image,x_center_px,y_center_px
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST020.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST020_Zeta_Tauri_6.jpg,1301.001216,122.998784
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST020.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST020_Bellatrix_7.jpg,393.99936,474.50112
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST021.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST021_Pleiades_1.jpg,1778.5006079999998,1661.50144
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST021.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST021_Aldebaran_2.jpg,1197.4993920000002,1136.001024
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST021.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST021_Jupiter_3.jpg,1459.99872,945.000448
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST021.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST021_Hassaleh_4.jpg,2108.500992,635.498496
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST021.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST021_Elnath_5.jpg,1781.0012159999999,256.0
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST021.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST021_Zeta_Tauri_6.jpg,1294.500864,136.998912
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST021.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST021_Bellatrix_7.jpg,399.99897599999997,483.00032
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST022.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST022_Pleiades_1.jpg,1776.500736,1672.4992
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST022.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST022_Jupiter_2.jpg,1453.000704,958.500864
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST022.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST022_Aldebaran_3.jpg,1201.499136,1143.5008
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST022.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST022_Hassaleh_4.jpg,2103.499776,648.998912
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST022.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST022_Elnath_5.jpg,1781.0012159999999,260.001792
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST022.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST022_Zeta_Tauri_6.jpg,1288.000512,149.000192
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST022.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST022_Bellatrix_7.jpg,395.999232,489.00096
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST024.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST024_Pleiades_1.jpg,1787.0008319999997,1676.00128
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST024.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST024_Jupiter_2.jpg,1466.001408,970.498048
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST024.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST024_Aldebaran_3.jpg,1201.001472,1159.000064
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST024.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST024_Hassaleh_4.jpg,2106.50112,653.000704
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST024.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST024_Elnath_5.jpg,1783.9994880000002,281.501696
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST024.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST024_Zeta_Tauri_6.jpg,1294.500864,160.50176
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST024.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST024_Bellatrix_7.jpg,404.499456,505.499648
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST025.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST025_Pleiades_1.jpg,1785.0009599999998,1689.001984
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST025.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST025_Jupiter_2.jpg,1466.999808,971.501568
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST025.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST025_Aldebaran_3.jpg,1200.500736,1164.500992
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST025.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST025_Hassaleh_4.jpg,2102.99904,669.999104
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST025.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST025_Elnath_5.jpg,1789.50144,289.501184
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST025.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST025_Zeta_Tauri_6.jpg,1296.500736,168.501248
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST025.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST025_Bellatrix_7.jpg,407.50079999999997,521.498624
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST026.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST026_Pleiades_1.jpg,1789.999104,1702.498304
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST026.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST026_Jupiter_2.jpg,1468.99968,986.50112
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST026.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST026_Aldebaran_3.jpg,1198.998528,1170.501632
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST026.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST026_Hassaleh_4.jpg,2112.500736,669.999104
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST026.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST026_Elnath_5.jpg,1788.499968,299.999232
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST026.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST026_Zeta_Tauri_6.jpg,1302.500352,177.000448
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST026.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST026_Bellatrix_7.jpg,413.500416,527.499264
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST027.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST027_Pleiades_1.jpg,1793.0004480000002,1707.49952
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST027.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST027_Jupiter_2.jpg,1470.999552,989.999104
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST027.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST027_Aldebaran_3.jpg,1202.5006079999998,1173.000192
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST027.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST027_Hassaleh_4.jpg,2107.49952,678.498304
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST027.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST027_Elnath_5.jpg,1787.0008319999997,310.001664
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST027.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST027_Zeta_Tauri_6.jpg,1304.5002240000001,186.998784
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST027.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST027_Bellatrix_7.jpg,412.00128000000007,537.001984
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST028.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST028_Pleiades_1.jpg,1794.499584,1711.501312
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST028.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST028_Jupiter_2.jpg,1468.498944,1000.001536
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST028.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST028_Aldebaran_3.jpg,1209.4986239999998,1186.000896
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST028.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST028_Hassaleh_4.jpg,2109.499392,684.998656
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST028.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST028_Elnath_5.jpg,1783.9994880000002,314.998784
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST028.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST028_Zeta_Tauri_6.jpg,1299.9997440000002,193.499136
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST028.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST028_Bellatrix_7.jpg,415.50028800000007,549.998592
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST029.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST029_Pleiades_1.jpg,1795.501056,1716.998144
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST029.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST029_Jupiter_2.jpg,1473.50016,1006.501888
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST029.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST029_Aldebaran_3.jpg,1211.9992320000001,1191.501824
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST029.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST029_Hassaleh_4.jpg,2117.0012159999997,696.999936
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST029.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST029_Elnath_5.jpg,1787.999232,320.499712
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST029.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST029_Zeta_Tauri_6.jpg,1305.4986239999998,207.499264
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST029.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST029_Bellatrix_7.jpg,412.99968,553.00096
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST030.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST030_Pleiades_1.jpg,1789.999104,1713.999872
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST030.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST030_Jupiter_2.jpg,1476.0007679999999,1019.498496
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST030.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST030_Aldebaran_3.jpg,1213.000704,1201.000448
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST030.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST030_Hassaleh_4.jpg,2113.001472,698.998784
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST030.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST030_Elnath_5.jpg,1793.5011839999997,336.9984
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST030.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST030_Zeta_Tauri_6.jpg,1309.999104,219.500544
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST030.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST030_Bellatrix_7.jpg,414.999552,559.0016
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST030.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250104211035_BURST030_Betelgeuse_8.jpg,342.500352,14.49984
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST032.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST032_Pleiades_1.jpg,1793.5011839999997,1734.00064
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST032.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST032_Hassaleh_2.jpg,2115.999744,717.500416
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST032.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST032_Elnath_3.jpg,1791.000576,343.498752
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST032.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST032_Zeta_Tauri_4.jpg,1304.5002240000001,233.00096
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST032.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST032_Jupiter_5.jpg,1472.9994239999999,1029.001216
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST032.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST032_Aldebaran_6.jpg,1218.4995840000001,1214.001152
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST032.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST032_Bellatrix_7.jpg,420.501504,576.0
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST032.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250104211035_BURST032_Betelgeuse_8.jpg,349.999104,27.500544
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST033.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST033_Pleiades_1.jpg,1797.998592,1742.49984
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST033.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST033_Jupiter_2.jpg,1479.4997759999999,1041.498112
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST033.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST033_Aldebaran_3.jpg,1222.4993279999999,1223.000064
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST033.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST033_Hassaleh_4.jpg,2119.498752,725.000192
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST033.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST033_Elnath_5.jpg,1785.99936,354.500608
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST033.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST033_Zeta_Tauri_6.jpg,1307.498496,236.998656
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST033.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST033_Bellatrix_7.jpg,424.998912,588.00128
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST033.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250104211035_BURST033_Betelgeuse_8.jpg,349.999104,26.001408
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST034.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST034_Pleiades_1.jpg,1799.000064,1745.498112
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST034.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST034_Jupiter_2.jpg,1474.999296,1038.999552
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST034.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST034_Aldebaran_3.jpg,1215.5013119999999,1230.49984
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST034.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST034_Hassaleh_4.jpg,2118.500352,733.499392
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST034.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST034_Elnath_5.jpg,1789.999104,365.498368
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST034.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST034_Zeta_Tauri_6.jpg,1305.0009599999998,251.498496
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST034.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST034_Bellatrix_7.jpg,428.00025600000004,602.001408
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST034.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250104211035_BURST034_Betelgeuse_8.jpg,352.499712,46.501888
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST035.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST035_Jupiter_1.jpg,1478.9990400000002,1057.001472
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST035.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST035_Aldebaran_2.jpg,1215.9989759999999,1238.99904
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST035.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST035_Hassaleh_3.jpg,2127.501312,736.50176
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST035.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST035_Elnath_4.jpg,1791.9989759999999,378.499072
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST035.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST035_Zeta_Tauri_5.jpg,1309.000704,258.998272
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST035.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250104211035_BURST035_Betelgeuse_6.jpg,360.001536,59.498496
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST035.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST035_Bellatrix_7.jpg,426.00038399999994,605.499392
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST035.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST035_Pleiades_8.jpg,1795.501056,1743.499264
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST036.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST036_Pleiades_1.jpg,1799.000064,1763.00032
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST036.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST036_Jupiter_2.jpg,1480.998912,1064.501248
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST036.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST036_Aldebaran_3.jpg,1216.499712,1239.498752
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST036.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST036_Hassaleh_4.jpg,2117.999616,745.00096
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST036.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST036_Elnath_5.jpg,1791.9989759999999,379.498496
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST036.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST036_Zeta_Tauri_6.jpg,1310.49984,265.498624
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST036.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250104211035_BURST036_Betelgeuse_7.jpg,357.99859200000003,63.000576
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST036.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST036_Bellatrix_8.jpg,430.00012799999996,614.998016
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST037.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250104211035_BURST037_Pleiades_1.jpg,1808.0010240000001,1770.500096
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST037.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250104211035_BURST037_Jupiter_2.jpg,1479.4997759999999,1060.499456
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST037.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250104211035_BURST037_Aldebaran_3.jpg,1222.4993279999999,1252.499456
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST037.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250104211035_BURST037_Bellatrix_4.jpg,428.500992,628.498432
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST037.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250104211035_BURST037_Betelgeuse_5.jpg,359.00006399999995,71.000064
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST037.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250104211035_BURST037_Hassaleh_6.jpg,2112.500736,751.0016
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST037.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250104211035_BURST037_Elnath_7.jpg,1795.00032,385.499136
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250104211035_BURST037.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250104211035_BURST037_Zeta_Tauri_8.jpg,1308.499968,274.00192
